
Type_of_property,Price,Bedrooms,Energy class,Primary energy consumption,Furnished,Terrace,Terrace surface,Surface of the plot,Living room surface,Number of frontages,Construction year,Building condition,Outdoor parking space,Bathrooms,Shower rooms,Office,Toilets,Kitchen type,Heating type,postal code
house,€1100000,2,C,223,No,0,100,8198,191,0,1920,Just renovated,0,1,0,Yes,3,Not installed,Gas,2550
house,€410/month,3,F,490,0,0,0,239,0,3,0,Good,0,1,1,0,1,Installed,Gas,3
house,€249000,2,E,475,No,0,0,80,0,3,1899,To renovate,0,1,0,No,1,Installed,0,9050
house,€165000,3,F,751,0,0,0,90,45,0,0,To renovate,0,1,0,No,1,0,0,9770
house,€314000,4,C,214,0,0,0,60,32,0,0,As new,0,1,0,No,1,0,0,9000
house,€440000,4,F,517,No,0,0,760,0,4,0,To renovate,0,1,0,0,0,0,Electric,1755
house,€350000,4,E,410,No,0,0,1389,16,4,1961,To renovate,0,1,0,0,0,0,Gas,1500
house,€280000,2,F,532,No,Yes,0,295,0,3,1930,Just renovated,0,2,0,0,0,0,Gas,1651
house,€380000,3,F,694,No,Yes,0,577,34,4,1961,To renovate,0,1,0,0,0,Hyper equipped,Fuel oil,1860
house,€385000,3,D,333,No,0,50,210,0,2,1930,0,0,2,0,0,0,0,Gas,1600
house,€600000,4,F,888,No,Yes,0,3510,0,4,1874,To renovate,0,1,0,Yes,0,0,Fuel oil,1653
house,€399000,3,B,114,0,Yes,0,0,0,0,2018,0,0,1,0,No,2,Installed,Gas,9300
house,€385000,3,B,114,0,Yes,0,0,0,0,2018,0,0,1,0,No,2,Installed,Gas,9300
house,€229000,4,F,491,0,0,16,371,36,3,0,Good,0,2,1,0,2,Installed,Gas,7012
house,€335000,4,C,227,0,Yes,0,446,0,3,1999,Good,0,1,0,0,2,0,Gas,8680
house,€525000,4,F,658,No,Yes,0,2769,47,4,1962,To renovate,0,2,0,Yes,2,Semi equipped,Gas,3360
house,€390000,2,B,182,0,Yes,0,45,0,2,1900,Just renovated,0,1,0,0,2,USA installed,Gas,2800
house,€398000,3,E,447,0,Yes,0,152,0,2,0,Just renovated,0,1,0,0,0,USA installed,Gas,2800
house,€649.000,4,D,398,0,0,0,3678,0,4,1994,Good,0,1,1,0,2,Semi equipped,Electric,9600
house,€410000,3,E,439,0,Yes,0,84,0,2,1951,To renovate,0,1,0,0,2,0,0,8300
house,€439000,3,C,288,No,0,0,967,34,4,1965,Good,0,1,0,No,2,Installed,0,8460
house,€449000,3,D,335,0,Yes,0,469,0,3,2003,0,0,1,0,0,2,Installed,Gas,9940
house,€99000,3,F,1581,No,0,0,395,0,3,1918,To renovate,0,1,0,No,1,0,0,8540
house,€335000,3,C,285,0,0,0,284,0,3,1953,Good,0,1,1,0,2,Installed,Gas,8490
house,€740000,6,F,1052,No,Yes,0,990,0,4,1980,To be done up,0,1,0,0,1,Installed,Fuel oil,8670
house,€295000,3,F,521,No,0,0,747,0,2,1964,To renovate,0,1,0,0,2,Installed,Gas,8210
house,€249000,3,F,973,0,0,0,149,0,2,1920,To renovate,0,1,0,0,1,Semi equipped,Gas,2200
house,€474900,3,D,303,0,0,0,460,0,3,0,Just renovated,0,1,0,0,2,0,0,2340
house,€585000,5,D,358,No,0,0,405,30,3,1923,0,0,2,0,No,3,Installed,Gas,1640
house,€475000,3,D,321,0,0,15,795,31,4,1977,Good,0,0,1,Yes,2,Semi equipped,Fuel oil,1410
house,€475000,3,D,321,0,0,15,795,31,4,1977,Good,0,0,1,Yes,2,Semi equipped,Fuel oil,27
house,€187000,4,F,626,0,0,0,99,0,2,0,To renovate,0,1,0,0,1,0,Electric,8380
house,€439000,3,C,265,0,0,28,487,32,3,1978,Good,0,1,0,Yes,2,0,0,1700
house,€439000,3,C,265,0,0,28,487,32,3,1978,Good,0,1,0,Yes,2,0,0,1702
house,€449000,5,B,198,0,0,0,578,0,4,1996,Good,0,0,0,0,0,0,Fuel oil,9940
house,€319000,3,D,354,0,0,0,759,0,4,1947,0,0,1,0,0,2,Semi equipped,Gas,9940
house,€155000,3,F,613,0,0,0,57,24,2,1967,To renovate,0,1,0,0,1,Semi equipped,Fuel oil,9060
house,€,6,C,215,No,Yes,0,1270,56,3,1900,Good,0,1,1,Yes,2,Hyper equipped,Gas,59600
house,€90000,2,F,602,0,Yes,0,152,0,2,0,To renovate,0,1,0,0,1,Semi equipped,0,8930
house,€315000,4,E,436,0,Yes,0,133,0,3,0,0,0,1,0,0,2,0,Electric,8000
house,€399000,2,D,358,0,Yes,0,616,31,4,1989,Good,0,0,0,0,2,0,Fuel oil,28
house,€1395000,6,C,300,0,0,0,1499,0,0,0,Just renovated,0,4,0,0,3,0,0,3
house,€169000,3,C,240,0,0,0,0,0,3,0,To be done up,0,1,1,0,1,0,0,7503
house,€295000,4,C,175,No,0,0,490,0,3,1899,Just renovated,0,2,0,0,0,0,Fuel oil,20
house,€345000,4,E,457,0,0,20,391,35,0,0,Good,0,1,1,0,2,0,Gas,9521
house,€375000,5,E,386,No,0,30,1349,40,4,1972,0,0,2,0,0,3,Installed,Fuel oil,5530
house,€285000,2,B,127,No,0,20,192,0,2,1950,As new,0,1,0,0,1,Installed,Gas,8434
house,€499500,5,C,290,0,Yes,0,813,53,3,0,0,0,3,0,Yes,2,0,Gas,8730
house,€325000,3,F,530,No,0,0,286,0,3,1953,To be done up,0,1,0,0,2,Installed,Fuel oil,8200
house,€/mois,3,E,357,0,0,0,505,0,3,1850,Just renovated,0,1,0,0,1,0,0,4217
house,€399000,4,F,571,No,0,35,0,0,2,0,To renovate,0,2,0,0,0,Installed,Gas,2060
house,€330000.,3,D,293,No,Yes,0,0,0,2,0,Just renovated,0,1,0,0,0,Hyper equipped,Fuel oil,1370
house,€920000,6,D,372,0,0,28,680,75,3,1920,Good,0,3,0,0,4,Semi equipped,Gas,1970
house,€548000,4,D,336,0,Yes,0,400,0,3,1962,Good,0,1,0,0,2,0,Fuel oil,9000
house,€1200000,8,D,341,0,0,0,1390,0,4,1962,Good,0,2,0,0,3,0,Gas,9030
house,€234900,5,D,335,0,Yes,0,251,0,3,0,Good,0,1,0,0,2,Installed,Gas,8510
house,€357900,2,A,29,0,Yes,0,259,0,3,2020,As new,0,0,0,0,0,0,Gas,8800
house,€307900,3,C,227,0,Yes,0,75,0,2,0,As new,0,0,0,0,0,0,Gas,8500
house,€284990,5,C,286,0,Yes,0,785,0,3,0,0,0,0,0,0,0,0,0,8840
house,€379000,3,C,258,0,0,12,80,0,2,1945,To be done up,0,1,0,0,2,Semi equipped,Gas,9140
house,€1429000,10,C,214,No,0,0,0,60,0,1975,Good,0,2,1,Yes,0,0,Fuel oil,1640
house,€95000,2,Not specified,Not specified,Yes,0,0,0,0,0,1989,Good,0,1,0,No,0,0,0,190
house,€620000,4,E,452,0,Yes,0,2115,0,4,1967,To renovate,0,1,0,0,2,USA installed,Fuel oil,2800
house,€399000,3,D,394,0,Yes,0,597,0,4,1961,To be done up,0,1,0,0,2,Installed,Gas,2811
house,€380000,3,A,77,No,0,0,559,0,3,0,Good,0,0,0,No,2,0,0,8840
house,€380000,3,A,77,No,0,0,559,0,3,0,Good,0,0,0,No,2,0,0,8800
house,€,4,E,483,No,0,0,357,0,2,0,0,0,0,0,No,0,0,0,8930
house,€,2,D,378,No,0,0,70,0,0,0,0,0,1,0,No,2,0,0,8930
house,€,2,D,363,No,0,0,315,0,0,0,0,0,1,0,No,1,0,0,8930
house,€,5,F,901,No,0,0,525,46,0,0,0,0,1,0,No,2,0,0,8930
house,€319000,3,A,40,No,0,0,263,0,0,2021,0,0,0,0,No,2,0,0,8830
house,€320250,3,A,40,No,0,0,301,0,0,2021,0,0,0,0,No,2,0,0,8830
house,€302500,3,A,40,No,0,0,301,0,0,2021,0,0,0,0,No,2,0,0,8800
house,€348000,3,A,40,No,0,0,301,0,0,2021,0,0,0,0,No,2,0,0,8830
house,€327600,3,A,40,No,0,0,285,0,0,2021,0,0,0,0,No,2,0,0,8830
house,€293500,4,A,40,No,0,0,227,0,0,0,Good,0,1,0,No,1,0,0,8800
house,€299000,3,A,40,No,0,0,249,0,0,0,Good,0,1,0,No,1,0,0,8800
house,€296500,4,A,40,No,0,0,225,0,0,0,0,0,1,0,No,1,0,0,8800
house,€284000,4,A,40,No,0,0,113,0,0,0,Good,0,1,0,No,1,0,0,8830
house,€286000,4,A,40,No,0,0,250,0,0,0,Good,0,1,0,No,1,0,0,8830
house,€284000,4,A,40,No,0,0,113,0,0,0,Good,0,1,0,No,1,0,0,8830
house,€249000,3,E,441,0,0,0,327,0,4,0,0,0,1,0,0,1,Semi equipped,Gas,9600
house,€195000,3,F,546,0,0,0,1430,40,4,1972,To renovate,0,1,0,0,1,Installed,Gas,3850
house,€329000,3,B,196,0,0,0,201,0,2,1963,Just renovated,0,1,0,0,2,Hyper equipped,Gas,9220
house,€745000,3,E,258,No,0,0,300,22,3,0,Good,0,2,2,Yes,4,0,Gas,1180
house,€375000,4,B,161,0,Yes,0,180,52,3,1956,Just renovated,0,2,0,0,3,Installed,Gas,8500
house,€245000,3,D,301,0,0,0,400,37,3,1918,To renovate,0,1,0,0,1,0,Gas,8560
house,€365000,3,F,708,0,0,0,585,46,4,1951,Good,0,1,0,0,0,0,Electric,8510
house,€260000,2,F,921,0,Yes,0,259,0,3,1964,Good,0,0,0,Yes,2,0,Fuel oil,9340
house,€340000,4,D,394,No,0,0,505,0,3,1991,Good,0,2,0,0,1,Installed,Pellet,8780
house,€475000,3,Not specified,Not specified,No,Yes,0,216,0,2,2010,0,0,1,0,Yes,0,0,Gas,27
house,€1750000,6,G,606,No,0,0,0,0,2,1900,To renovate,0,4,0,Yes,5,USA uninstalled,Gas,1050
house,€164000,3,B,194,No,0,0,80,0,2,1950,To be done up,0,1,0,0,1,Installed,Gas,9500
house,€285000,3,Not specified,Not specified,0,Yes,0,267,25,0,0,Good,0,1,0,0,2,0,Gas,8600
house,€179000,4,F,558,No,0,50,970,19,3,1939,To renovate,0,1,0,0,1,Installed,Fuel oil,3890
house,€399000,3,D,305,No,Yes,0,0,0,2,1930,As new,0,1,0,0,2,Installed,Gas,8370
house,€3495000,7,D,Not specified,No,0,200,22000,60,4,1990,To be done up,0,4,0,Yes,5,Hyper equipped,Fuel oil,1380
house,€390000,2,G,392,No,0,0,135,0,3,1910,To renovate,0,1,0,0,0,0,0,1180
house,€,2,D,334,0,0,0,375,0,2,0,0,0,1,0,Yes,0,0,Gas,4480
house,€285000,4,E,422,No,0,8,202,16,2,0,Good,0,1,1,Yes,2,Installed,Fuel oil,4880
house,€319000,3,G,532,No,Yes,0,2000,55,4,1980,To be done up,0,1,1,Yes,0,Installed,Gas,7700
house,€449000,4,C,213,0,0,11,307,52,2,1986,0,0,1,0,Yes,0,Hyper equipped,Gas,2900
house,€359000,3,E,500,No,Yes,0,240,0,2,1956,To renovate,0,1,0,0,2,0,Gas,27
house,€279000,3,E,410,0,0,0,198,25,2,1969,Good,0,1,0,0,1,Installed,Gas,2300
house,€290000,3,B,176,0,0,0,156,26,2,1972,Good,0,2,0,0,2,Hyper equipped,Gas,2300
house,€1950000,7,C,263,No,Yes,0,6063,0,4,0,Good,0,4,0,Yes,0,Semi equipped,Fuel oil,3090
house,€179000,2,D,306,No,0,10,60,34,3,0,Just renovated,0,1,1,0,1,Hyper equipped,0,9600
house,€179000,2,D,306,No,0,10,60,34,3,0,Just renovated,0,1,1,0,1,Hyper equipped,0,7912
house,€179000,2,D,306,No,0,10,60,34,3,0,Just renovated,0,1,1,0,1,Hyper equipped,0,9600
house,€475000,3,B,150,0,Yes,0,115,30,2,1926,As new,0,1,0,Yes,2,0,0,9050
house,€799000,4,C,252,No,0,22,2194,44,4,1980,Good,0,1,0,Yes,2,Installed,Fuel oil,9160
house,€475000,3,B,150,0,Yes,0,115,30,2,1926,As new,0,1,0,Yes,2,0,0,9050
house,€380000,3,B,178,0,0,20,272,20,3,0,Just renovated,0,1,0,0,1,Installed,0,9260
house,€,1,E,408,No,0,0,70,22,2,0,Good,0,1,1,Yes,2,Semi equipped,Gas,3
house,€129000,1,F,459,No,0,30,43,12,3,0,Good,0,1,1,Yes,1,Installed,Gas,4040
house,€139000,2,G,742,No,0,0,45,18,2,0,Good,0,1,1,Yes,1,Installed,Gas,20
house,€310000,5,B,193,No,0,30,210,19,2,0,Good,0,1,0,Yes,2,Installed,Gas,3321
house,€310000,5,B,193,No,0,30,210,19,2,0,Good,0,1,0,Yes,2,Installed,Gas,3320
house,€405000,2,D,363,0,Yes,0,235,0,4,1957,Good,0,0,0,0,2,0,Gas,8200
house,€285000,3,B,142,0,Yes,0,208,0,2,1930,Good,0,1,0,0,2,0,0,8870
house,€389000,4,B,134,0,0,0,286,36,2,1997,Good,0,1,0,0,2,Semi equipped,Gas,2940
house,€369000,3,Not specified,Not specified,No,Yes,0,656,0,3,2023,As new,0,1,0,0,2,0,0,3120
house,€145000,3,D,293,No,0,0,93,19,2,0,To renovate,0,2,2,Yes,1,0,0,4000
house,€424000,5,A,88,No,Yes,0,221,40,2,2007,As new,0,1,1,0,2,Hyper equipped,0,1770
house,€330000,3,E,373,No,Yes,0,760,0,4,0,Good,0,1,1,0,2,Not installed,Fuel oil,1320
house,€389000,3,A,16,No,0,25,90,8,2,2023,0,0,1,1,Yes,2,USA hyper equipped,0,9160
house,€220000,3,E,385,No,Yes,0,210,21,3,0,As new,0,1,1,Yes,2,Hyper equipped,0,3
house,€289000,3,D,375,No,Yes,0,245,0,2,0,Good,0,1,1,0,1,Installed,Gas,2660
house,€265000,3,F,766,No,Yes,0,680,0,4,1958,0,0,1,0,0,1,0,Fuel oil,3130
house,€595000,4,C,217,No,0,85,1305,20,4,2002,Good,0,1,0,Yes,2,USA hyper equipped,Gas,20
house,€389000,4,D,381,No,0,40,700,0,4,1988,Good,0,2,0,Yes,2,Installed,Electric,20
house,€425000,3,Not specified,Not specified,0,0,16,118,35,2,2023,As new,0,2,0,0,2,Not installed,Gas,1400
house,€285000,2,C,295,No,0,30,115,20,2,0,Good,0,1,1,0,1,Installed,Gas,9620
house,€329000,4,E,440,No,Yes,0,2572,0,4,1965,Good,0,1,0,0,1,0,Fuel oil,3590
house,€139000,3,C,205,0,Yes,0,105,0,2,0,To renovate,0,1,1,0,0,0,Gas,3
house,€420000,3,Not specified,Not specified,0,Yes,0,308,0,3,0,Just renovated,0,1,0,Yes,2,Hyper equipped,0,20
house,€,4,C,210,No,0,40,254,33,2,1930,Good,0,1,0,0,1,Installed,Gas,7700
house,€229000,3,C,219,No,0,0,1059,14,2,0,To be done up,0,1,1,Yes,2,Installed,Pellet,20
house,€,5,C,251,0,Yes,0,275,0,2,0,To be done up,0,1,0,0,2,Hyper equipped,Fuel oil,3
house,€335000,3,F,642,0,Yes,0,668,35,4,1966,To renovate,0,1,0,0,1,Semi equipped,Gas,1500
house,€694000,5,B,195,No,0,30,1331,42,4,1989,As new,0,2,1,Yes,3,USA hyper equipped,0,3052
house,€445000,2,G,643,0,Yes,0,530,30,3,1920,Good,0,2,1,0,2,USA hyper equipped,Electric,20
house,€289000,3,F,454,No,0,0,588,32,4,0,To be done up,0,1,0,0,1,Semi equipped,Fuel oil,6760
house,€,3,E,384,No,Yes,0,0,16,3,0,Good,0,1,1,Yes,1,Hyper equipped,Fuel oil,5060
house,€325000,4,E,492,No,0,100,1004,25,4,1967,0,0,1,0,Yes,1,USA semi equipped,Fuel oil,3390
house,€175000,2,D,314,No,0,0,256,53,4,1954,Good,0,1,0,0,2,USA semi equipped,Fuel oil,1370
house,€199000,4,G,748,No,0,0,2860,16,4,1956,To restore,0,1,1,Yes,1,Not installed,0,5560
house,€448000,5,B,178,0,0,0,770,0,4,2002,Good,0,1,1,0,2,Semi equipped,Gas,2430
house,€625000,4,Not specified,Not specified,0,0,25,372,55,2,2023,0,0,2,0,0,3,USA hyper equipped,Gas,2930
house,€215000,3,F,948,0,0,0,233,36,2,0,To renovate,0,1,0,0,1,0,0,9120
house,€289000,4,D,313,No,Yes,0,370,0,4,1990,Good,0,1,0,Yes,2,Installed,Fuel oil,3201
house,€499000,3,C,238,No,Yes,0,1075,0,4,1981,Good,0,1,0,0,0,0,Gas,9280
house,€525000,6,B,186,0,Yes,0,892,33,4,1991,As new,0,1,0,Yes,2,USA hyper equipped,Gas,9160
house,€.,3,B,114,No,0,12,0,41,3,0,As new,0,1,1,Yes,2,Installed,Gas,4700
house,€285000,3,D,384,No,0,40,193,18,3,1971,0,0,1,1,0,2,Installed,Gas,2300
house,€435000,5,E,499,0,Yes,0,368,40,3,1942,0,0,1,0,Yes,0,0,Gas,2560
house,€375000,2,F,517,0,0,0,288,40,3,0,Good,0,1,0,0,2,0,0,2170
house,€475000,5,C,274,0,0,33,72,24,2,1875,Good,0,1,0,0,0,0,0,2020
house,€105000,2,Not specified,Not specified,0,0,0,0,0,2,0,To renovate,0,0,0,0,0,0,0,4102
house,€129000,1,F,Not specified,0,0,0,42,0,2,0,As new,0,1,0,0,0,0,0,4041
house,€280000,2,E,452,No,Yes,0,120,32,2,0,Good,0,1,1,0,1,Installed,Gas,2800
house,€188700,1,B,182,No,0,0,86,0,2,0,Just renovated,0,1,0,0,0,Installed,Gas,9402
house,€188700,1,B,182,No,0,0,86,0,2,0,Just renovated,0,1,0,0,0,Installed,Gas,9400
house,€545000,4,A,92,No,Yes,0,365,0,2,1952,As new,0,1,0,0,0,Hyper equipped,Gas,20
house,€275000,3,C,295,No,Yes,0,590,0,2,0,0,0,1,0,0,2,Hyper equipped,Gas,3300
house,€249000,2,G,774,No,0,120,576,0,4,1961,To be done up,0,1,0,0,0,Semi equipped,Fuel oil,4690
house,€295000,4,E,472,No,0,0,715,22,4,1930,To be done up,0,2,0,0,0,Semi equipped,Fuel oil,3770
house,€349000,3,D,370,No,0,12,627,29,4,1972,Good,0,1,0,Yes,2,USA hyper equipped,Fuel oil,3582
house,€445000,3,E,472,0,Yes,0,406,32,3,1964,To be done up,0,1,0,0,2,Installed,Gas,1700
house,€439000,4,C,213,No,Yes,0,740,0,2,1965,Good,0,1,0,0,2,Hyper equipped,Gas,20
house,€,3,B,107,No,Yes,0,232,13,4,0,As new,0,1,0,0,2,USA hyper equipped,Gas,9500
house,€329000,3,C,220,0,Yes,0,94,30,2,0,As new,0,1,0,0,1,Hyper equipped,Gas,2610
house,€,3,B,107,No,Yes,0,232,13,4,0,As new,0,1,0,0,2,USA hyper equipped,Gas,9506
house,€345000,3,F,537,No,Yes,0,2360,47,4,1982,To be done up,0,2,2,Yes,2,Hyper equipped,Pellet,1540
house,€135000,3,G,611,No,Yes,0,0,0,2,0,Good,0,1,1,0,1,Semi equipped,Gas,6530
house,€300000,5,E,425,0,0,0,0,0,4,0,Good,0,0,0,0,0,0,0,20
house,€575000,3,A,36,No,0,55,1733,32,3,2016,As new,0,1,0,0,2,Hyper equipped,0,1570
house,€549000,2,C,265,No,0,53,1128,43,4,1930,Good,0,1,0,Yes,2,Hyper equipped,Gas,1790
house,€734000,4,Not specified,Not specified,0,Yes,0,548,60,3,0,As new,0,2,0,0,0,0,0,2650
house,€639327,4,Not specified,Not specified,0,Yes,0,575,53,3,0,As new,0,2,0,0,0,0,0,2650
house,€767000,4,Not specified,Not specified,0,Yes,0,761,56,3,0,As new,0,2,0,0,0,0,0,2650
house,€469000,4,E,459,No,0,30,600,20,3,1988,To be done up,0,1,0,0,2,Hyper equipped,Electric,20
house,€625000,4,A,76,No,0,24,362,45,3,2015,As new,0,2,2,Yes,3,Hyper equipped,Gas,2990
house,€229000,4,F,431,No,0,0,3732,0,4,0,Good,0,1,0,0,0,0,Gas,6672
house,€460000,3,D,360,No,0,140,1050,34,4,1995,Good,0,1,0,0,2,Hyper equipped,0,9550
house,€275000,3,B,193,No,0,18,220,10,2,1925,Just renovated,0,1,0,0,2,Hyper equipped,Gas,9600
house,€169000,2,E,374,No,Yes,0,0,24,2,0,0,0,1,0,0,0,0,0,20
house,€412000,3,G,811,No,0,20,1760,22,4,1850,Good,0,1,1,0,1,Installed,Pellet,7890
house,€239000,3,E,401,No,Yes,0,478,33,3,1958,As new,0,2,2,0,2,Installed,Gas,20
house,€425000,5,B,186,No,0,46,360,0,2,1920,As new,0,1,1,Yes,2,Hyper equipped,Gas,9600
house,€215000,3,C,198,No,0,20,110,21,2,0,Just renovated,0,2,2,0,2,Hyper equipped,Gas,3
house,€269000,3,G,558,0,Yes,0,1430,0,4,0,Good,0,1,1,0,1,Installed,Fuel oil,20
house,€249000,2,F,729,0,Yes,0,370,51,3,1957,To renovate,0,1,0,0,1,Not installed,0,9340
house,€399000,3,B,123,0,Yes,0,230,32,2,2010,As new,0,1,0,0,0,Hyper equipped,Gas,9240
house,€750000,3,G,364,No,Yes,0,132,16,2,1890,Good,0,1,0,Yes,2,Hyper equipped,Gas,1170
house,€348947,3,Not specified,Not specified,0,0,0,460,30,3,0,As new,0,1,0,0,2,0,0,3670
house,€149000,2,F,532,No,0,0,250,30,2,1925,To be done up,0,1,1,0,1,Semi equipped,Gas,9500
house,€700.,3,G,630,No,0,40,153,27,2,1919,To renovate,0,1,0,Yes,2,0,Fuel oil,4300
house,€515000,3,B,152,No,0,21,189,0,2,0,Good,0,1,0,0,0,0,0,1970
house,€348750,3,Not specified,Not specified,0,0,15,166,0,3,0,As new,0,2,0,0,0,Hyper equipped,0,3990
house,€351100,2,Not specified,Not specified,No,0,32,268,0,3,0,As new,0,2,0,0,0,Hyper equipped,0,3990
house,€349000,4,E,485,0,0,0,315,0,2,1899,To renovate,0,1,0,0,1,Semi equipped,Electric,1653
house,€215195,2,F,453,No,Yes,0,90,41,2,0,Good,0,1,1,0,0,0,0,7500
house,€95000,3,D,269,No,Yes,0,45,0,2,0,Good,0,1,1,0,1,0,0,5650
house,€329000,3,E,481,0,0,10,187,27,2,1950,To renovate,0,1,0,0,1,Hyper equipped,Gas,1800
house,€849000,4,B,145,No,Yes,0,5371,0,4,1962,0,0,1,0,Yes,2,Hyper equipped,Gas,9100
house,€149000,3,G,644,No,Yes,0,178,31,2,0,Good,0,1,1,0,0,Installed,Gas,7700
house,€,3,D,339,No,0,20,365,16,3,0,Good,0,1,0,0,2,Installed,Gas,20
house,€,1,G,1223,No,0,0,170,0,2,0,To renovate,0,0,1,0,1,Not installed,0,4680
house,€235000,2,D,372,0,Yes,0,100,0,2,1951,To renovate,0,1,0,0,1,Semi equipped,Gas,2860
house,€235000,2,F,586,No,0,20,150,0,2,1940,To be done up,0,1,0,0,1,USA installed,Gas,9120
house,€310000,5,A,25.49,0,0,0,584,0,3,2023,As new,0,1,0,Yes,2,0,0,20
house,€310000,5,A,24.91,0,0,0,527,0,3,2023,As new,0,1,0,Yes,2,0,0,20
house,€725000,5,D,334,No,0,12,146,0,2,0,0,0,1,0,0,0,Hyper equipped,Gas,2018
house,€339000,3,C,225,0,0,25,390,30,3,2003,Good,0,1,1,0,2,Installed,Gas,3
house,€495000,4,C,210,0,0,92,275,0,3,2010,Good,0,1,0,0,2,Installed,Gas,9170
house,€295000,2,B,199,0,0,0,203,0,2,1956,Good,0,1,0,0,1,Installed,Gas,2840
house,€319000,3,G,570,No,Yes,0,975,0,4,0,Good,0,1,1,Yes,0,Installed,Fuel oil,7800
house,€269000,3,D,400,No,0,13,110,21,2,1931,Good,0,1,1,0,1,USA hyper equipped,Gas,8000
house,€590000,4,B,151,No,Yes,0,885,21,4,2004,As new,0,2,2,Yes,2,USA hyper equipped,Gas,8211
house,€395000,4,B,101,0,Yes,0,400,29,3,2021,As new,0,1,1,Yes,2,USA installed,Gas,4450
house,€395000,4,B,101,0,Yes,0,400,29,3,2021,As new,0,1,1,Yes,2,USA installed,Gas,4042
house,€249000,3,C,296,0,Yes,0,146,34,2,1996,Good,0,1,0,0,0,Installed,Electric,8800
house,€198000,5,D,316,No,0,130,640,41,2,0,To renovate,0,1,0,0,2,USA hyper equipped,0,4470
house,€,3,E,392,0,0,90,4681,33,4,1953,Good,0,1,1,0,2,USA hyper equipped,Gas,4041
house,€675000,4,B,115,No,0,19,163,42,2,2022,As new,0,2,2,0,2,USA hyper equipped,Gas,1970
house,€,4,E,413,0,0,20,832,40,4,0,To be done up,0,1,1,Yes,2,USA installed,Gas,20
house,€,4,E,413,0,0,20,832,40,4,0,To be done up,0,1,1,Yes,2,USA installed,Gas,20
house,€800000,3,E,414,No,0,30,9946,19,4,0,Good,0,1,1,0,2,USA installed,Fuel oil,5190
house,€445000,3,D,367,No,Yes,0,647,0,4,1977,Good,0,1,0,0,2,Installed,Gas,8310
house,€550000,3,Not specified,Not specified,0,0,0,301,0,0,1930,0,0,1,0,0,2,0,0,8400
house,€319000,3,F,559,0,0,0,560,0,0,1987,0,0,1,0,0,1,Installed,0,8433
house,€283000,3,D,310,0,0,0,179,0,0,0,0,0,1,0,0,0,0,Gas,8210
house,€475000,5,C,226,0,0,0,254,0,0,0,0,0,4,0,0,1,Hyper equipped,Gas,20
house,€439000,3,C,240,0,Yes,0,300,0,0,0,Good,0,1,0,Yes,2,0,0,2170
house,€219000,3,F,664,No,0,0,316,0,0,1956,To renovate,0,1,0,No,0,0,0,9800
house,€435000,4,A,27,0,Yes,0,516,0,0,2017,As new,0,1,0,Yes,2,0,0,3530
house,€285000,3,C,247,0,Yes,0,150,0,0,0,As new,0,1,0,No,1,0,Gas,9100
house,€319000,3,F,770,No,Yes,0,330,0,0,1962,To be done up,0,1,0,No,0,0,0,9100
house,€,3,F,547,0,Yes,0,1330,0,0,0,Just renovated,0,2,0,No,2,USA hyper equipped,0,9600
house,€495000,4,D,363,No,Yes,0,576,0,0,1980,To be done up,0,1,0,No,2,0,0,8670
house,€557400,3,Not specified,Not specified,No,Yes,0,747,0,0,0,0,0,1,0,No,2,0,0,9620
house,€441900,4,A,19,No,Yes,0,0,0,0,0,0,0,1,0,No,2,0,0,8740
house,€444700,4,A,19,0,Yes,0,0,0,0,0,As new,0,1,0,No,2,0,0,8740
house,€350000,4,A,19,0,0,0,0,0,0,0,As new,0,0,0,No,0,0,0,8740
house,€348500,4,A,19,0,0,0,284,0,0,0,As new,0,0,0,No,0,0,0,8740
house,€463100,3,A,19,No,Yes,0,532,0,0,0,As new,0,1,0,No,2,Installed,0,8501
house,€456100,6,Not specified,Not specified,No,Yes,0,392,0,0,0,As new,0,1,0,No,2,0,0,8501
house,€408500,4,Not specified,Not specified,No,Yes,0,0,0,0,0,As new,0,1,0,No,2,0,0,8830
house,€414800,3,A,19,No,Yes,0,0,0,0,0,As new,0,0,0,Yes,2,0,0,8520
house,€454000,4,C,292,0,0,0,1750,0,0,1937,As new,0,1,0,No,2,0,0,2430
house,€490000,3,C,218,0,0,50,285,0,0,0,0,0,1,0,No,2,0,Gas,3012
house,€315000,3,B,155,No,0,0,173,49,0,1998,As new,0,1,0,No,2,Installed,0,8450
house,€215000,3,E,497,0,0,0,913,40,0,1959,To renovate,0,1,0,No,1,0,0,3560
house,€298000,3,D,394,0,0,0,190,0,0,0,0,0,1,0,No,2,0,0,2660
house,€315000,3,D,350,0,0,0,806,0,0,0,As new,0,1,0,No,0,0,0,3600
house,€180000,4,F,899,No,0,0,586,0,0,1950,To renovate,0,1,0,No,0,0,0,8940
house,€325000,4,C,218,0,0,0,520,0,0,1936,As new,0,1,0,No,0,0,0,3665
house,€461500,4,Not specified,Not specified,No,0,0,442,0,0,2022,0,0,1,0,No,0,0,0,8490
house,€445000,3,Not specified,Not specified,No,0,0,354,0,0,2022,0,0,1,0,No,0,0,0,8490
house,€424000,3,Not specified,Not specified,No,0,0,283,0,0,2022,0,0,1,0,No,0,0,0,8490
house,€480200,5,Not specified,Not specified,No,0,0,347,0,0,2021,0,0,1,0,No,2,0,0,8490
